gene_0	gene_1	sources	unbiased
9817	84557	1	0
9817	114884	1	0
9817	129831	1	0
9817	139285	1	0
9817	150864	2	1
9817	163786	1	0
9817	192111	2	0
9818	23636	5	1
9818	29979	2	1
9818	51225	4	1
9818	53371	2	1
9820	9978	3	0
9820	11146	1	0
9820	23113	1	0
9820	26259	3	0
9820	51547	1	0
9820	51676	1	0
9820	84466	3	0
9820	150684	1	0
9821	10241	1	0
9821	11337	1	0
9821	23097	1	0
9821	25843	1	0
9821	27316	1	0
9821	28988	1	0
9821	29110	1	0
9821	54821	1	0
9821	56252	1	0
9821	60673	1	0
9821	64326	1	0
9821	64425	1	0
9821	140775	1	0
9821	440738	1	0
9823	9823	2	0
9823	84528	2	1
9825	10471	1	0
9825	29086	1	0
9825	51720	1	0
9825	55327	1	0
9825	55722	4	1
9825	84445	2	1
9826	9826	1	0
9826	10672	2	0
9826	23002	1	0
9826	23654	3	0
9826	27185	1	0
9827	10537	1	0
9827	285622	2	1
9828	9828	1	0
9832	9832	2	1
9832	23332	2	1
9832	23650	4	1
9832	26121	2	1
9832	64147	2	1
9832	65003	2	1
9832	79745	2	1
9832	80258	2	1
9832	84934	1	0
9832	93474	1	0
9833	23451	2	0
9833	29086	1	0
9833	79370	3	0
9833	90441	2	0
9837	64785	2	0
9837	84296	2	0
9839	10980	3	0
9839	29970	1	0
9839	100505385	1	0
9841	11043	2	1
9841	23099	2	1
9841	23126	2	1
9841	23582	2	1
9841	23641	2	1
9841	28999	2	1
9841	53335	2	1
9841	54507	1	0
9841	79618	2	1
9841	79959	2	1
9841	80321	2	1
9841	80705	2	1
9841	81628	2	1
9841	85291	2	1
9841	90933	2	1
9841	117178	2	1
9841	125115	2	1
9841	386675	2	1
9841	386676	2	1
9841	386677	2	1
9841	386680	2	1
9841	386681	2	1
9841	386682	2	1
9841	653121	2	1
9842	10912	2	0
9842	25843	3	0
9842	55512	3	0
9844	57159	2	1
9844	57541	2	1
9846	10750	2	0
9846	27040	2	0
9849	55729	3	0
9851	54967	2	1
9851	79571	2	1
9851	83878	2	1
9851	84140	2	1
9851	163071	2	1
9852	9852	2	1
9852	56952	2	1
9852	57159	2	1
9852	57820	3	1
9852	79078	3	1
9852	79869	2	1
9852	284252	2	1
9853	9947	3	0
9853	10657	1	0
9853	81876	4	0
9856	10116	3	0
9856	25970	3	0
9857	54477	2	0
9857	54840	3	0
9858	27340	3	0
9859	23557	1	0
9859	27185	3	0
9859	51547	1	0
9859	80351	1	0
9860	26270	1	0
9861	9894	1	0
9861	10014	1	0
9861	10213	1	0
9861	10289	2	0
9861	10537	1	0
9861	10868	1	0
9861	11047	1	0
9861	11190	1	0
9861	23043	1	0
9861	23198	1	0
9861	25902	1	0
9861	29979	2	1
9861	51377	1	0
9861	55161	1	0
9861	55210	1	0
9861	79008	1	0
9861	80227	1	0
9861	81027	1	0
9861	93436	1	0
9861	548593	1	0
9862	9968	1	0
9862	9969	1	0
9862	10001	1	0
9862	10025	1	0
9862	23097	1	0
9862	23389	1	0
9862	27330	1	0
9862	29079	1	0
9862	51003	1	0
9862	51586	1	0
9862	54797	1	0
9862	55090	2	0
9862	55588	1	0
9862	80306	1	0
9862	84246	1	0
9862	90390	1	0
9862	112950	1	0
9862	219541	1	0
9862	400569	1	0
9863	9863	1	0
9863	28514	2	0
9863	57453	3	0
9863	57561	1	0
9863	154810	1	0
9867	11124	1	0
9867	23197	1	0
9867	26043	1	0
9867	51035	1	0
9867	51465	2	0
9867	51619	2	0
9867	55284	1	0
9867	64854	1	0
9868	10452	1	0
9868	10537	1	0
9868	23557	1	0
9868	56993	1	0
9868	57506	1	0
9868	340061	1	0
9869	9921	3	0
9869	10036	2	0
9869	10140	3	0
9869	10155	3	0
9869	10190	3	0
9869	10301	2	0
9869	10626	3	0
9869	10782	1	0
9869	10915	3	0
9869	10991	3	0
9869	11039	1	0
9869	22883	3	0
9869	23028	3	0
9869	23309	2	0
9869	23435	3	0
9869	23468	2	0
9869	23512	1	0
9869	23649	3	0
9869	25843	3	0
9869	25934	3	0
9869	25942	2	0
9869	28620	2	0
9869	29903	3	0
9869	51295	3	0
9869	51588	2	0
9869	51631	1	0
9869	51684	2	0
9869	54472	3	0
9869	54810	3	0
9869	55183	2	0
9869	55274	3	0
9869	55299	3	0
9869	55512	3	0
9869	55643	3	0
9869	55729	2	0
9869	55734	3	0
9869	55791	3	0
9869	56144	3	0
9869	56944	3	0
9869	57332	3	0
9869	57664	3	0
9869	57761	3	0
9869	64776	3	0
9869	65080	3	0
9869	78987	3	0
9869	79607	1	0
9869	79753	3	0
9869	80063	2	0
9869	80097	1	0
9869	80228	3	0
9869	81890	3	0
9869	84256	3	0
9869	114799	1	0
9869	121504	2	0
9869	126961	2	0
9869	153561	1	0
9869	157570	1	0
9869	192111	3	0
9869	199745	3	0
9869	333932	2	0
9869	554313	1	0
9869	642559	1	0
9869	653604	1	0
9870	27429	1	0
9870	56616	1	0
9871	10262	2	1
9871	10483	6	1
9871	10484	1	0
9871	11060	2	1
9873	10537	1	0
9873	10576	1	0
9873	11007	4	1
9873	23281	4	1
9873	27071	1	0
9873	51759	1	0
9873	55324	2	1
9873	80124	1	0
9873	112942	1	0
9873	129852	1	0
9873	171483	2	1
9873	339287	1	0
9873	339965	4	1
9874	9874	4	1
9874	11011	2	0
9874	25842	5	1
9874	51213	2	1
9874	55723	3	0
9875	10454	1	0
9875	51547	1	0
9877	51547	1	0
9878	10114	3	0
9878	54971	2	1
9878	57473	3	0
9878	58498	2	1
9878	64778	2	1
9878	79833	2	1
9878	80335	1	0
9878	116225	2	1
9878	147372	1	0
9879	51547	1	0
9882	10137	3	0
9882	10725	3	0
9882	11073	3	0
9882	23247	3	0
9882	23272	2	0
9882	23350	3	0
9882	23549	1	0
9882	54606	1	0
9882	54790	3	0
9882	55196	3	0
9882	55755	3	0
9882	57178	3	0
9882	57634	3	0
9882	84464	1	0
9882	89796	3	0
9882	730426	1	0
9883	9883	1	0
9883	10087	4	1
9883	10551	5	1
9883	10617	1	0
9883	11030	5	1
9883	22976	2	1
9883	55165	4	1
9883	56159	5	1
9883	79959	2	1
9886	10980	1	0
9886	10987	1	0
9887	23381	1	0
9889	9889	2	1
9890	118924	2	0
9890	402665	1	0
9891	9891	1	0
9891	11140	1	0
9891	54861	1	0
9891	57787	1	0
9891	81788	1	0
9891	84446	1	0
9891	374454	1	0
9892	10376	2	0
9892	25977	1	0
9892	26146	2	0
9894	10524	3	0
9894	10537	1	0
9894	10856	1	0
9894	23049	1	0
9894	79657	1	0
9894	80185	1	0
9895	11337	2	0
9895	11345	2	0
9895	23710	2	0
9895	81631	2	0
9895	440738	2	0
9896	55697	1	0
9897	23325	2	0
9897	253725	1	0
9897	100287171	2	0
9898	10477	3	0
9898	54472	1	0
9898	83737	2	0
9898	286480	1	0
9899	29113	2	0
9899	86614	2	1
9901	23043	3	0
9902	81565	3	0
9903	10987	1	0
9905	10656	3	0
9905	54857	3	0
9905	54874	3	0
9905	56902	3	0
9905	56963	3	0
9905	732272	1	0
9908	10289	2	0
9908	10667	1	0
9908	10973	1	0
9908	10987	1	0
9908	11273	1	0
9908	23636	1	0
9908	25871	1	0
9908	29889	1	0
9908	51720	1	0
9908	55832	1	0
9908	55833	1	0
9908	57062	1	0
9908	57532	1	0
9908	84154	1	0
9908	134430	1	0
9908	200916	1	0
9910	23637	1	0
9911	9911	2	1
9911	10524	2	1
9911	23181	2	1
9911	26121	2	1
9911	51352	2	1
9911	51421	2	1
9911	51545	2	1
9911	53635	3	0
9911	55138	2	1
9911	58500	2	1
9911	80125	2	1
9911	84140	2	1
9911	84528	2	1
9911	84661	2	1
9911	84914	2	1
9911	85302	2	1
9911	147687	2	1
9911	154313	2	1
9911	154865	2	1
9911	401508	2	1
9912	51155	3	0
9913	10629	1	0
9913	23326	1	0
9913	23450	1	0
9913	27097	1	0
9913	29950	1	0
9913	55038	1	0
9913	129685	2	0
9914	84876	2	0
9915	9915	1	0
9915	30851	1	0
9915	266743	2	0
9918	10051	2	0
9918	10592	2	0
9918	10783	1	0
9918	22976	1	0
9918	23397	2	0
9918	23410	1	0
9918	51547	1	0
9918	64151	1	0
9919	10484	2	0
9919	51547	1	0
9919	55294	1	0
9919	55832	1	0
9921	10477	3	0
9921	10616	1	0
9921	10813	3	0
9921	51619	3	0
9921	55183	3	0
9921	55284	2	0
9921	55658	1	0
9921	55743	1	0
9921	55791	3	0
9921	60492	3	0
9921	63893	3	0
9921	80128	1	0
9921	81603	1	0
9921	84108	1	0
9921	84675	1	0
9921	84759	1	0
9921	90933	1	0
9921	91694	1	0
9921	92912	3	0
9921	115992	1	0
9921	118424	2	0
9921	148581	3	0
9921	158078	1	0
9921	222484	1	0
9921	255488	1	0
9921	286480	1	0
9921	378108	1	0
9921	387522	1	0
9923	11140	1	0
9924	10574	1	0
9924	26986	2	0
9924	54148	1	0
9924	150472	1	0
9924	255967	1	0
9925	11007	4	1
9925	23075	2	1
9925	23338	2	0
9925	51043	2	1
9925	84867	1	0
9927	54708	2	0
9927	57506	1	0
9927	340526	1	0
9928	51547	1	0
9929	9958	1	0
9929	11043	2	1
9929	27005	1	0
9929	57159	1	0
9929	57646	1	0
9929	64219	1	0
9929	83899	2	1
9929	84676	1	0
9929	84708	1	0
9929	125115	2	1
9929	386672	2	1
9929	386681	2	1
9929	386682	2	1
9929	388677	2	1
9931	26751	2	0
9931	51547	1	0
9931	54472	1	0
9931	64754	3	0
9933	26548	1	0
9933	51547	1	0
9933	79803	3	0
9935	9935	2	0
9935	11130	1	0
9935	51201	2	0
9935	55734	2	0
9935	60468	1	0
9936	55626	1	0
9936	89885	2	1
9939	9967	1	0
9939	10189	1	0
9939	10482	2	0
9939	10921	2	0
9939	10992	1	0
9939	22794	2	0
9939	26019	1	0
9939	27005	1	0
9939	55110	5	1
9939	65109	2	0
9939	65110	2	0
9939	84305	1	0
9939	114034	1	0
9943	9943	1	0
9943	9990	2	0
9943	24140	1	0
9943	51719	1	0
9943	57154	2	0
9943	65125	1	0
9943	65266	4	0
9943	81628	1	0
9943	285613	2	1
9943	768211	2	0
9947	10632	3	0
9947	55268	3	0
9947	246100	3	0
9948	84433	1	0
9949	10241	2	1
9949	11030	2	1
9949	54507	2	1
9950	9950	1	0
9958	9958	1	0
9958	10465	1	0
9958	10616	1	0
9958	10868	1	0
9958	10987	1	0
9958	11157	1	0
9958	11170	1	0
9958	11331	1	0
9958	23032	1	0
9958	25804	1	0
9958	26121	1	0
9958	26168	1	0
9958	27005	1	0
9958	27338	1	0
9958	51127	1	0
9958	51533	1	0
9958	51691	1	0
9958	54908	2	1
9958	55432	1	0
9958	55611	1	0
9958	55658	1	0
9958	55832	1	0
9958	56257	1	0
9958	57154	1	0
9958	57159	1	0
9958	57646	1	0
9958	57819	1	0
9958	64170	2	1
9958	64750	1	0
9958	65975	1	0
9958	80128	1	0
9958	84676	1	0
9958	85363	1	0
9958	123228	1	0
9958	131578	1	0
9958	158880	1	0
9958	255488	1	0
9958	284001	2	1
9958	284677	1	0
9958	378108	1	0
9960	10672	1	0
9960	23038	1	0
9960	23504	1	0
9960	64359	1	0
9960	163590	1	0
9961	9961	2	1
9961	10970	1	0
9961	23530	1	0
9961	25913	1	0
9961	51547	1	0
9962	10555	1	0
9963	10768	2	1
9963	23281	2	1
9963	54507	2	1
9963	85291	2	1
9963	386675	2	1
9963	386676	2	1
9963	386677	2	1
9963	386680	2	1
9963	386681	2	1
9963	386682	2	1
9963	388677	2	1
9967	10250	1	0
9967	10482	1	0
9967	10915	1	0
9967	10921	2	0
9967	22794	1	0
9967	22938	1	0
9967	22976	1	0
9967	55832	1	0
9967	56925	1	0
9967	57154	1	0
9967	65109	1	0
9967	140890	2	0
9968	9968	1	0
9968	9969	2	0
9968	10001	1	0
9968	10025	1	0
9968	10891	2	0
9968	10919	1	0
9968	23097	1	0
9968	23389	1	0
9968	23476	1	0
9968	29079	2	0
9968	51003	1	0
9968	51547	1	0
9968	51586	1	0
9968	54797	2	0
9968	55090	2	0
9968	55588	2	0
9968	79923	3	0
9968	80306	2	0
9968	84246	1	0
9968	90390	1	0
9968	112950	2	0
9968	219541	1	0
9968	400569	1	0
9969	10001	1	0
9969	10025	1	0
9969	23097	1	0
9969	23389	2	0
9969	29079	2	0
9969	51003	1	0
9969	51586	1	0
9969	54797	2	0
9969	55090	2	0
9969	55294	1	0
9969	55588	2	0
9969	80306	2	0
9969	84246	1	0
9969	90390	1	0
9969	112950	1	0
9969	219541	1	0
9969	400569	1	0
9970	10891	2	0
9970	23161	1	0
9970	80205	2	0
9971	10498	1	0
9971	10891	2	0
9971	23054	1	0
9971	23411	1	0
9971	121504	1	0
9971	554313	1	0
9972	9972	1	0
9972	10204	2	0
9972	10482	3	0
9972	10762	2	0
9972	10868	1	0
9972	11260	2	0
9972	23039	2	0
9972	23279	1	0
9972	23636	2	0
9972	51547	1	0
9972	55746	1	0
9972	56001	2	0
9972	57122	1	0
9972	57510	3	0
9972	59343	2	0
9972	84464	1	0
9972	728343	1	0
9973	9973	1	0
9975	9975	1	0
9975	10524	1	0
9975	11030	2	1
9975	11043	2	1
9975	23309	1	0
9975	57727	2	0
9975	85291	2	1
9975	125115	2	1
9975	386676	2	1
9975	388677	2	1
9978	10376	1	0
9978	10454	1	0
9978	10456	1	0
9978	10489	1	0
9978	10956	1	0
9978	10980	2	0
9978	11146	2	0
9978	23113	1	0
9978	23542	1	0
9978	25841	1	0
9978	26043	1	0
9978	26118	1	0
9978	26259	3	0
9978	26263	1	0
9978	26273	1	0
9978	29950	1	0
9978	54165	2	0
9978	54556	1	0
9978	54850	1	0
9978	54926	1	0
9978	55070	1	0
9978	55658	1	0
9978	55832	4	0
9978	57492	1	0
9978	64326	1	0
9978	65125	1	0
9978	79585	1	0
9978	80204	2	0
9978	84893	2	0
9978	112950	1	0
9978	114907	1	0
9978	140825	1	0
9978	253260	1	0
9978	254170	1	0
9978	378108	1	0
9978	100529144	1	0
9982	9982	1	0
9982	27006	1	0
9982	56893	3	0
9984	10189	1	0
9984	10992	1	0
9984	27342	2	1
9984	29115	1	0
9984	57159	2	1
9984	57187	1	0
9984	64112	2	1
9984	79084	1	0
9984	79228	1	0
9984	80145	1	0
9984	83878	2	1
9984	118924	1	0
9985	50511	1	0
9987	10980	1	0
9987	10987	1	0
9987	54165	1	0
9987	55832	1	0
9988	10011	1	0
9988	55729	3	0
9989	27185	3	0
9989	80254	1	0
9990	27347	2	0
9991	54472	1	0
9993	64750	3	0
9994	9994	2	0
9994	65125	1	0
9997	10063	2	0
10000	11140	1	0
10000	23035	1	0
10000	23327	1	0
10000	26060	1	0
10000	51177	1	0
10001	10025	1	0
10001	23097	1	0
10001	23389	1	0
10001	23512	1	0
10001	29079	1	0
10001	51003	1	0
10001	51586	1	0
10001	54797	1	0
10001	55090	2	0
10001	55588	1	0
10001	80306	1	0
10001	81857	2	0
10001	84246	1	0
10001	90390	2	0
10001	112950	2	0
10001	219541	1	0
10001	400569	1	0
10002	10379	2	0
10002	10514	2	0
10002	10607	2	0
10002	22907	4	0
10002	23543	2	0
10002	25942	2	0
10002	162989	2	0
10006	10006	1	0
10006	10163	2	0
10006	10250	1	0
10006	10458	2	0
10006	10580	1	0
10006	10787	4	0
10006	23191	1	0
10006	23224	1	0
10006	23624	2	0
10006	26999	2	0
10006	30837	2	0
10006	50488	2	0
10006	51199	2	0
10006	51466	1	0
10006	54869	1	0
10006	55740	3	0
10006	64787	1	0
10006	79574	1	0
10006	93621	1	0
10006	114932	1	0
10006	653361	4	0
10007	10007	1	0
10007	56952	2	1
10008	11186	1	0
10008	23446	1	0
10008	23649	1	0
10008	51280	1	0
10008	55791	1	0
10008	83638	1	0
10009	10009	1	0
10009	10664	1	0
10009	57599	1	0
10010	10010	1	0
10010	11140	1	0
10010	11183	2	0
10010	29110	3	0
10010	29127	1	0
10010	51520	1	0
10010	51606	1	0
10010	51763	1	0
10010	64343	1	0
10010	80149	4	1
10010	80254	2	1
10010	113457	1	0
10011	10499	1	0
10011	10521	1	0
10011	23013	2	0
10011	65264	3	0
10013	10121	1	0
10013	10146	1	0
10013	10376	3	0
10013	10537	1	0
10013	10549	1	0
10013	11076	1	0
10013	22919	1	0
10013	22933	2	0
10013	23148	1	0
10013	23400	2	0
10013	23435	1	0
10013	23649	1	0
10013	25855	2	0
10013	26073	1	0
10013	53635	1	0
10013	54880	1	0
10013	55090	1	0
10013	60672	1	0
10013	64210	1	0
10013	65084	1	0
10013	79001	1	0
10013	79738	1	0
10013	79885	2	0
10013	80204	1	0
10013	81624	1	0
10013	84172	1	0
10013	84246	1	0
10013	84458	2	0
10013	121504	2	0
10013	122953	2	0
10013	165721	2	0
10013	203068	3	0
10013	219541	1	0
10013	347733	2	0
10013	554313	2	0
10014	10014	1	0
10014	10111	1	0
10014	10128	1	0
10014	10130	1	0
10014	10131	1	0
10014	10155	1	0
10014	10236	1	0
10014	10291	1	0
10014	10320	2	0
10014	10383	1	0
10014	10419	1	0
10014	10432	1	0
10014	10521	1	0
10014	10549	1	0
10014	10574	1	0
10014	10575	1	0
10014	10576	1	0
10014	10594	1	0
10014	10642	1	0
10014	10694	1	0
10014	10726	1	0
10014	10765	1	0
10014	10856	1	0
10014	10935	1	0
10014	10971	3	0
10014	10985	1	0
10014	10992	1	0
10014	11091	1	0
10014	11171	1	0
10014	11218	2	0
10014	11260	1	0
10014	11331	1	0
10014	11337	3	0
10014	22806	1	0
10014	22807	1	0
10014	22948	1	0
10014	23020	1	0
10014	23118	2	0
10014	23125	1	0
10014	23193	1	0
10014	23235	1	0
10014	23450	1	0
10014	23451	1	0
10014	23468	2	0
10014	23683	1	0
10014	23764	2	0
10014	25855	2	0
10014	26227	1	0
10014	26986	1	0
10014	27316	1	0
10014	27339	1	0
10014	29123	2	0
10014	51202	1	0
10014	51386	1	0
10014	51520	1	0
10014	51726	1	0
10014	54331	1	0
10014	54880	1	0
10014	55015	1	0
10014	55806	3	0
10014	55832	1	0
10014	55844	1	0
10014	56731	1	0
10014	57763	2	0
10014	57805	1	0
10014	58517	1	0
10014	64375	1	0
10014	79718	1	0
10014	85236	1	0
10014	94081	1	0
10014	121504	2	0
10014	122953	1	0
10014	150094	1	0
10014	192111	1	0
10014	203068	1	0
10014	220988	1	0
10014	548596	1	0
10014	554313	2	0
10015	10015	2	0
10015	10016	4	0
10015	10268	3	0
10015	10454	1	0
10015	11156	1	0
10015	11337	2	0
10015	11345	2	0
10015	23236	1	0
10015	23607	2	0
10015	23612	1	0
10015	23710	2	0
10015	26994	3	0
10015	27183	1	0
10015	27352	2	0
10015	29082	4	0
10015	30011	3	0
10015	51160	2	0
10015	51547	1	0
10015	55048	2	0
10015	55165	5	1
10015	57561	1	0
10015	57630	1	0
10015	63948	1	0
10015	79155	1	0
10015	79720	1	0
10015	79876	1	0
10015	84557	1	0
10015	85365	2	0
10015	92421	3	0
10015	92714	2	0
10015	93487	1	0
10015	128866	3	0
10015	203068	1	0
10015	373156	1	0
10015	440738	2	0
10016	10016	5	1
10016	11196	1	0
10016	22872	4	0
10016	23578	1	1
10016	23593	5	1
10016	29928	2	0
10016	30011	2	0
10016	55048	2	1
10016	55832	1	0
10016	57048	4	0
10016	57088	1	0
10016	93487	4	1
10016	131034	2	0
10016	221184	2	0
10016	553115	6	1
10017	10017	1	0
10017	29979	1	0
10018	10018	1	0
10018	10399	2	0
10018	23321	1	0
10018	56929	1	0
10018	83658	2	0
10018	140735	2	0
10019	10019	1	0
10020	10020	2	1
10020	10253	2	1
10020	54507	2	1
10020	55183	1	0
10020	57670	1	0
10020	83755	2	1
10020	83899	2	1
10020	84705	2	1
10020	386675	2	1
10020	386676	2	1
10020	386680	2	1
10020	386681	2	1
10020	386682	2	1
10020	388677	2	1
10021	57657	1	0
10021	348980	1	0
10023	10319	1	0
10023	10960	1	0
10023	23424	1	0
10023	79874	1	0
10023	114928	1	0
10023	100528062	1	0
10024	10024	1	0
10024	22919	2	1
10024	22924	3	1
10024	23281	1	0
10024	23641	1	0
10024	54971	2	1
10024	125115	2	1
10025	10891	1	0
10025	23097	1	0
10025	23389	1	0
10025	29079	1	0
10025	51003	1	0
10025	51586	1	0
10025	54797	1	0
10025	55090	2	0
10025	55588	1	0
10025	80306	1	0
10025	84246	1	0
10025	90390	1	0
10025	112950	1	0
10025	219541	1	0
10025	400569	1	0
10026	51604	2	0
10026	80328	1	0
10026	94005	1	0
10026	128869	1	0
10026	203068	1	0
10036	10036	3	0
10036	10155	2	0
10036	10541	1	0
10036	10915	2	0
10036	10926	3	0
10036	10951	3	0
10036	10971	1	0
10036	23468	3	0
10036	23543	2	0
10036	25842	2	0
10036	26986	1	0
10036	51428	1	0
10036	55723	2	0
10036	55929	1	0
10036	65125	1	0
10036	79797	3	0
10036	84105	2	0
10036	246175	1	0
10038	23468	1	0
10039	10797	1	0
10039	126961	1	0
10039	333932	1	0
10039	653604	1	0
10040	10043	1	0
10040	10376	1	0
10040	10403	3	0
10040	10630	3	0
10040	10658	3	0
10040	22931	3	0
10040	23190	3	0
10040	23272	3	0
10040	23420	3	0
10040	27043	3	0
10040	50813	3	0
10040	54472	3	0
10040	55280	3	0
10040	57003	3	0
10040	402665	1	0
10040	408050	1	0
10042	22927	1	0
10043	10994	1	0
10043	23635	1	0
10043	54472	5	1
10043	57473	3	0
10043	58155	1	0
10044	10278	4	1
10044	84433	1	0
10045	10045	1	0
10045	10482	1	0
10048	10048	2	0
10048	10921	1	0
10048	11065	3	0
10048	23054	1	0
10048	23621	2	0
10048	26206	2	0
10048	27185	4	0
10048	28996	3	0
10048	54514	2	0
10048	54737	2	0
10048	54994	3	0
10048	55720	1	0
10048	55770	2	1
10048	64581	1	0
10048	65125	2	0
10048	65264	3	0
10048	84464	1	0
10049	10426	1	0
10049	23066	1	0
10049	23612	1	0
10049	25855	4	0
10049	27063	1	0
10049	50807	1	0
10049	51082	1	0
10049	51154	1	0
10049	84464	1	0
10051	10592	2	0
10051	11190	1	0
10051	23397	1	0
10051	23612	1	0
10051	26146	2	0
10051	29781	1	0
10051	51547	1	0
10051	56950	1	0
10051	219541	1	0
10052	27134	1	0
10052	163882	1	0
10053	10397	2	0
10053	10618	2	0
10053	22983	2	0
10053	29924	1	0
10053	30846	2	0
10053	51295	2	0
10053	84171	1	0
10054	10055	5	1
10054	11315	3	0
10054	26135	1	0
10054	55299	3	0
10054	391257	2	1
10055	10477	2	0
10055	57578	1	0
10055	286480	1	0
10056	10128	1	0
10056	10202	1	0
10056	10399	1	0
10056	10480	1	0
10056	27335	1	0
10056	79016	1	0
10056	79876	1	0
10056	84464	1	0
10056	203068	1	0
10057	10592	1	0
10057	83758	1	0
10059	23410	3	0
10059	29106	1	0
10059	51024	2	0
10059	192111	1	0
10061	23243	1	0
10062	23054	3	0
10062	23411	2	0
10062	26039	2	0
10062	54556	1	0
10062	54929	1	0
10062	55154	1	0
10062	79364	1	0
10063	10063	1	0
10063	10980	3	0
10063	11161	3	0
10063	55183	3	0
10063	55791	3	0
10063	84056	5	1
10063	84060	3	0
10063	131474	3	0
10063	158078	1	0
10066	10067	1	0
10066	10425	3	0
10066	84679	2	0
10067	10413	2	0
10067	11060	2	0
10067	23327	1	0
10067	65125	1	0
10068	27178	2	0
10069	10320	4	1
10069	10912	5	1
10069	11269	3	0
10069	125115	2	1
10069	158405	2	1
10069	386675	2	1
10072	26277	1	0
10072	54386	1	0
10073	11218	2	0
10073	23285	3	0
10073	55658	1	0
10073	84206	1	0
10075	10477	3	0
10075	23197	1	0
10075	25862	1	0
10075	26994	2	0
10075	51035	1	0
10075	51547	1	0
10075	79008	1	0
10075	80124	1	0
10075	286480	1	0
10075	373509	1	0
10075	548593	1	0
10076	10076	1	0
10078	10454	1	0
10078	54386	1	0
10078	55072	2	1
10078	64395	2	1
10078	79959	2	1
10079	10980	1	0
10081	10285	1	0
10081	23451	1	0
10081	26823	1	0
10081	26824	1	0
10081	51639	1	0
10081	55599	2	0
10081	55660	3	0
10083	10083	2	0
10083	64072	3	0
10083	83878	4	0
10083	124590	3	0
10083	145282	2	1
10083	257629	2	0
10084	10907	2	0
10084	11161	3	0
10084	22919	2	1
10084	30012	1	0
10084	51003	3	0
10084	51729	4	0
10084	55183	3	0
10084	55791	3	0
10084	84445	2	1
10084	84708	1	0
10084	158078	1	0
10087	10087	4	1
10087	10313	4	1
10087	10687	1	0
10087	23204	2	1
10087	23421	5	1
10087	57142	4	1
10087	81569	2	1
10087	266812	1	0
10092	10093	3	0
10092	10094	1	0
10092	10095	3	0
10092	10096	2	0
10092	10097	3	0
10092	57180	1	0
10093	10094	3	0
10093	10095	3	0
10093	10096	3	0
10093	10097	3	0
10093	10109	3	0
10093	10289	2	0
10093	51497	3	0
10093	55819	3	0
10093	57180	1	0
10093	81873	3	0
10093	114824	2	1
10094	10095	2	0
10094	10096	3	0
10094	10109	2	0
10094	10163	1	0
10094	55258	3	0
10094	55593	3	0
10094	57180	1	0
10094	116985	3	0
10095	10096	1	0
10095	10097	3	0
10095	10109	3	0
10095	57180	1	0
10095	142685	1	0
10096	10097	3	0
10096	10109	3	0
10096	10163	2	0
10096	10289	2	0
10096	10537	1	0
10096	10810	2	0
10096	51547	1	0
10096	142685	1	0
10097	10163	1	0
10097	10289	2	0
10097	10537	1	0
10097	10788	2	0
10097	23043	1	0
10097	26270	1	0
10097	51547	1	0
10097	57180	1	0
10097	142685	1	0
10098	10488	1	0
10100	10488	2	1
10101	11156	1	0
10101	23371	2	1
10101	23612	1	0
10101	386675	2	1
10101	386682	2	1
10101	388677	2	1
10102	100462977	1	0
10105	10152	2	1
10105	10488	1	0
10105	23204	1	0
10105	54971	3	1
10105	57085	1	0
10105	116173	2	1
10106	83461	3	1
10107	10107	1	0
10107	51619	1	0
10107	64927	2	1
10109	54434	1	0
10109	57175	2	0
10109	57180	1	0
10111	11200	1	0
10111	51547	1	0
10111	54386	1	0
10111	54532	1	0
10111	55655	1	0
10111	60561	3	0
10111	64421	1	0
10111	64858	1	0
10112	10537	1	0
10112	51560	2	0
10112	80256	3	1
10114	26508	3	0
10114	51427	3	0
10114	55679	3	0
10114	64689	3	0
10114	79753	2	0
10116	10116	1	0
10116	10980	2	0
10116	10987	1	0
10116	11043	1	0
10116	54165	1	0
10120	732272	1	0
10121	10121	1	0
10121	10987	1	0
10121	23299	1	0
10121	51164	2	0
10121	55860	1	0
10121	57154	1	0
10123	56893	3	0
10124	79839	2	1
10124	84221	2	1
10124	284001	2	1
10126	57159	2	1
10126	65056	1	0
10126	140735	5	1
10126	386682	2	1
10126	388677	2	1
10127	29922	4	1
10127	30008	4	1
10127	51282	4	1
10127	51324	4	1
10127	51684	4	1
10127	55663	4	1
10127	55668	2	1
10127	79666	4	1
10127	90933	4	1
10127	284312	2	0
10128	10128	1	0
10128	10202	1	0
10128	10399	1	0
10128	10480	1	0
10128	10537	1	0
10128	10783	1	0
10128	10788	1	0
10128	10849	1	0
10128	10869	1	0
10128	10891	2	0
10128	11156	1	0
10128	11345	1	0
10128	23291	1	0
10128	23593	2	0
10128	23612	1	0
10128	25862	1	0
10128	25885	1	0
10128	27063	1	0
10128	27335	1	0
10128	27443	2	0
10128	49856	1	0
10128	51082	1	0
10128	51547	1	0
10128	55201	2	0
10128	57154	1	0
10128	60673	1	0
10128	64425	1	0
10128	84172	1	0
10128	203068	1	0
10128	373156	1	0
10130	10549	1	0
10130	10987	1	0
10130	23400	2	0
10130	26270	1	0
10130	55832	1	0
10130	57154	1	0
10130	79001	1	0
10130	387082	2	0
10130	654364	1	0
10131	10262	1	0
10131	10285	1	0
10131	10291	1	0
10131	10333	2	0
10131	10992	1	0
10131	22826	1	0
10131	23450	1	0
